85, 85, -314.1363636, 14, -325, -92.35705951, 4, 86, 12, -96.90781797, 265.0302593, 269.9808843, 11.778285, -4.950624982, incorrect
184, 120, -481.9162399, 13, -484.0909091, -113.5939323, 6, 199, 1, -124.4805381, 194.4207731, 250.574516, 11.10168331, -56.15374289, incorrect
70, 70, -398.7581778, 11, -390.9090909, -10.44340723, 5, 70, 4, -14.86964517, 92.1210964, 164.7836638, 9.01109022, -72.66256737, incorrect
226, 226, -286.7676587, 15, -276.5151515, -96.14935823, 8, 226, 11, -107.172701, 162.4744316, 191.526442, 15.05416852, -29.0520104, incorrect
143, 143, -283.5939672, 11, -277.2727273, -95.39089848, 5, 143, 11, -108.3399299, 162.4744316, 236.8211716, 14.4095624, -74.34674001, incorrect
143, 143, -686.2130707, 11, -693.1818182, -15.75262544, 4, 217, 11, -7.127899851, 295.3461759, 285.5264712, 11.08825204, 9.819704704, incorrect
42, 42, 82.07763728, 11, 93.18181818, -166.6861144, 2, 43, 1, -153.7489839, 72.47443162, 346.0923727, 17.04911076, 86.3820589, incorrect
110, 107, -679.1530132, 10, -668.1818182, -103.7339557, 2, 46, 7, -96.59799583, 27.18111108, 31.48173449, 13.08774396, -4.300623413, incorrect
176, 176, -400, 10, -389.3939394, 3.967327888, 2, 176, 1, 10.29346558, 70.64100582, 75.78621664, 12.34943479, -5.145210821, incorrect
121, 106, -469.4137356, 15, -481.8181818, -121.9369895, 4, 123, 11, -118.3028047, 281.3099325, 327.3369557, 12.92584951, -46.02702325, incorrect
55, 55, -361.7379519, 16, -346.2121212, -191.7152859, 8, 154, 10, -192.0363958, 109.3589942, 148.7524378, 15.52915096, -39.39344363, incorrect
161, 158, -261.8188196, 15, -264.3939394, -71.1201867, 5, 164, 4, -61.05330856, 342.4744316, 352.133342, 10.39101907, -9.658910403, incorrect
42, 42, -504.5001867, 16, -495.4545455, -57.46791132, 2, 51, 7, -50.90228677, 50.71059314, 122.2215345, 11.17725596, -71.51094132, incorrect
137, 157, -234.5677004, 13, -248.4848485, -11.20186698, 5, 79, 4, 0.325594856, 342.4744316, 342.9892872, 18.07123091, -0.514855608, incorrect
124, 109, -96.49290564, 15, -86.36363636, -129.5215869, 2, 140, 4, -140.290589, 162.4744316, 178.6885886, 14.78423153, -16.21415702, incorrect
255, 255, -386.0777907, 14, -389.3939394, 69.19486581, 4, 255, 2, 79.64755922, 342.4744316, 17.9714587, 10.96611334, -35.49702708, incorrect
255, 255, -319.8475354, 14, -309.8484848, -24.09568261, 8, 255, 12, -14.71249728, 72.47443162, 81.09139071, 13.71222734, -8.616959081, incorrect
255, 255, -297.5203713, 16, -292.4242424, -162.1353559, 2, 255, 4, -175.4843548, 180, 93.53723057, 14.28867734, 86.46276944, incorrect
143, 143, -653.7878788, 10, -650.7575758, 136.697783, 4, 213, 7, 122.0285881, 180, 248.296366, 14.978919, -68.29636595, incorrect
124, 138, 82.07763728, 11, 95.45454545, -164.4107351, 2, 71, 13, -154.5940733, 72.47443162, 27.69784084, 16.59242364, 44.77659079, incorrect
117, 80, -604.6960202, 15, -597.7272727, -44.57409568, 4, 182, 4, -42.77550779, 90, 81.05458055, 7.197107764, 8.945419453, incorrect
251, 251, -227.7542093, 14, -216.6666667, 17.61960327, 5, 251, 1, 18.51287797, 66.2505055, 86.91270917, 11.12346803, -20.66220366, incorrect
