1, -650.5834306, -646.5326721, 84.89328691, correct
1, -227.3628938, -226.5492183, 80.05459218, correct
1, -776.487748, -787.9079589, -32.25533153, correct
1, -78.70478413, -76.59660982, 47.53320098, correct
1, -300.1750292, -314.73633, -33.46871921, correct
1, -702.1586931, -712.7338147, 9.56420811, correct
1, -350.2333722, -340.8733956, -63.34777733, correct
1, -717.327888, -710.2150206, -56.35188452, correct
1, -624.0373396, -640.4393358, 4.323428145, correct
1, -341.1318553, -337.5980163, -31.21102739, correct
1, -72.63710618, -59.02814561, 12.84376735, correct
1, 18.37806301, 4.98612708, -68.01916767, correct
1, -410.1516919, -419.6766539, -33.34280226, correct
1, -58.22637106, -70.64339537, 11.87456297, correct
1, -141.6569428, -154.5940733, 12.19244026, correct
1, -585.3558926, -597.5345633, 6.886364862, correct
1, -79.46324387, -70.84944746, -78.91140474, correct
1, -370.7117853, -386.2159949, -68.96963899, correct
1, -583.0805134, -585.9486094, 77.35839156, correct
1, -40.02333722, -48.84318573, -62.98935466, correct
1, -335.8226371, -323.8941827, -68.54787302, correct
1, -351.7502917, -339.4292405, 80.32487846, correct
1, -307.7596266, -305.4842474, 66.54793917, correct
1, -222.8121354, -239.0270358, -81.09942589, correct
1, -103.7339557, -91.64191457, -9.636591697, correct
1, -389.6732789, -387.2397858, 79.53754637, correct
1, -134.8308051, -121.5320831, 58.54543554, correct
1, -7.409568261, -1.060221904, -8.080412834, correct
1, -1.341890315, -16.25228285, 37.27116392, correct
1, -168.2030338, -182.8954374, -4.237314642, correct
1, 111.6686114, 122.6703081, -44.43138563, correct
1, -403.3255543, -396.3848969, 11.34407035, correct
1, -495.0991832, -492.5421356, -5.9640886, correct
1, -90.08168028, -79.16244165, 30.89445284, correct
1, -339.6149358, -351.5845487, -30.6756466, correct
1, -692.2987165, -691.0871651, 76.68915263, correct
1, -285.764294, -284.5341042, 11.38429994, correct
1, -721.1201867, -712.5148087, 70.34107387, correct
1, -485.9976663, -471.7938326, 49.4701349, correct
1, -668.0280047, -674.6472409, -59.72183288, correct
1, -362.3687281, -362.0550519, -8.833429357, correct
1, -391.1901984, -386.3361634, -47.3527166, correct
1, -350.2333722, -362.1099258, 76.73972027, correct
1, -364.6441074, -371.9699025, -78.74331366, correct
1, -337.3395566, -338.6707807, 46.62290876, correct
1, -70.36172695, -68.58214793, 2.931103899, correct
1, -184.1306884, -184.6024185, 52.39671871, correct
1, -661.201867, -655.4284104, -36.63662729, correct
1, -566.3943991, -570.2847559, 88.32154585, correct
1, -380.571762, -370.1817279, 79.21085798, correct
1, -76.4294049, -69.13153714, 22.90948128, correct
1, -198.5414236, -189.2741637, -4.140038016, correct
1, -626.3127188, -641.5081931, 60.81496417, correct
1, -291.0735123, -291.831972, 59.51372457, correct
1, -186.4060677, -187.6362575, 5.94925347, correct
1, -1.341890315, 10.75015077, -48.98791561, correct
1, -189.4399067, -193.518935, -50.54278941, correct
1, -55.95099183, -54.1756126, -16.21561104, correct
1, -655.8926488, -669.5449242, -79.45727709, correct
1, -206.126021, -213.8763614, 4.742149696, correct
1, -697.6079347, -697.1362046, -37.75580181, correct
1, -143.1738623, -149.5232087, 18.80952367, correct
1, 10.79346558, 1.691948658, -12.55947644, correct
1, -767.386231, -783.5296134, 77.1890715, correct
1, -453.3838973, -444.1166374, -14.11200439, correct
1, -328.2380397, -339.0421714, -78.038925, correct
1, -722.6371062, -717.0675485, -74.2598065, correct
1, -273.6289382, -275.4325873, 20.32052128, correct
1, -209.9183197, -225.3949072, -11.5359758, correct
1, -284.2473746, -297.9548657, -21.81795528, correct
1, -244.8074679, -258.9566852, 47.55751923, correct
1, -582.3220537, -583.5805134, -77.60759908, correct
1, -338.0980163, -339.0421714, 21.43215422, correct
1, -341.8903151, -339.0421714, -74.14532958, correct
1, -713.5355893, -726.6578072, -24.67216071, correct
1, -492.823804, -485.9543515, 18.46247917, correct
